business_id,name,city,state,postal_code,latitude,longitude,stars,review_count,categories,price,takeout,delivery,outdoor,credit,has_tv,alcohol
j4DHb4tmK3QlK0gqpdnMeA,Growlers,Philadelphia,PA,19147,39.9404603,-75.1561091,4,127,"Gastropubs, Food, American (Traditional), Restaurants, Bars, American (New), Nightlife",2,TRUE,FALSE,TRUE,TRUE,TRUE,u'full_bar'
1ap4i9AtWHttUdCiUcXsOQ,Vietnam House,Philadelphia,PA,19107,39.9552967,-75.1545468,3.5,87,"Restaurants, Vietnamese",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
OeO23GTZxF5tRnOXsYxCNA,Starbucks,Philadelphia,PA,19106,39.9479710165,-75.154148,3,24,"Breakfast & Brunch, Restaurants, Food, Coffee & Tea, Sandwiches",2,TRUE,FALSE,TRUE,TRUE,FALSE,'none'
SPEXSaryxJmVpy8QoRz7Tg,Vietnam Cafe,Philadelphia,PA,19143,39.9481782,-75.2168865,4,357,"Vietnamese, Restaurants",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'full_bar'
x0rHnGoppm_1yFSJkAbqFA,Bull's BBQ,Philadelphia,PA,19148,39.9066430724,-75.1653687329,3.5,27,"Restaurants, Barbeque",2,TRUE,FALSE,TRUE,TRUE,TRUE,u'none'
2o4CRQ-FreATtbnhlLKWew,The Pizza Place,Philadelphia,PA,19148,39.9278575,-75.1572629,3,46,"Restaurants, Pizza",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
ZfAILO2iad90fCDtratcKg,Machi Sushi Bar,Philadelphia,PA,19103,39.9499924,-75.1737316,3.5,186,"Sushi Bars, Restaurants",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
K8tLlUcLvCY4VZ-ITQ1sxA,Penne Restaurant & Wine Bar,Philadelphia,PA,19104,39.9534158468,-75.1959976532,2.5,85,"Italian, Wine Bars, Nightlife, Bars, Restaurants",3,TRUE,FALSE,TRUE,TRUE,FALSE,'full_bar'
GSRBHi_05ZhYp3EROKL_rQ,Haverford Grill & Soul,Philadelphia,PA,19151,39.971993,-75.2505039,3,67,"Barbeque, Soul Food, Restaurants",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
eLAd1Jw-g1NKymBx1XPDoA,Stogie Joe's Tavern,Philadelphia,PA,19148,39.927559,-75.166057,3.5,295,"Burgers, Pasta Shops, Pizza, Pubs, Specialty Food, Restaurants, Food, Nightlife, American (New), Bars, Italian",2,TRUE,TRUE,TRUE,FALSE,TRUE,u'full_bar'
e57HVMhbHJ37nQ363YAaYw,Roosevelt Pub,Philadelphia,PA,19103,39.9509902358,-75.1783608264,3,37,"Restaurants, Pubs, Nightlife, Bars",1,TRUE,FALSE,FALSE,TRUE,TRUE,'full_bar'
8UR3q3wu6UoOHauefSQpHg,South Deli and Grocery,Philadelphia,PA,19146,39.9445311,-75.1715879,5,29,"Delis, Spanish, Restaurants, Food",1,TRUE,TRUE,TRUE,TRUE,FALSE,u'none'
tVrv3if79QDhZXKX-rJpqA,Papa John's,Philadelphia,PA,19147,39.9374369,-75.1665332,2.5,33,"Pizza, Restaurants",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
IcLm9Z1zphLnzUvrFK6aiA,Erawan Thai Cuisine,Philadelphia,PA,19103,39.951799,-75.178213,3.5,411,"Thai, Restaurants",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
Sip4hzT-4ybbzElDhCNcqw,Tony Roni's - City Line,Philadelphia,PA,19131,40.0030401,-75.2218196,3.5,27,"Italian, Restaurants, Pizza, Event Planning & Services, Caterers",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
dpiaAGgEMm9Lf8dbx0yEJQ,Soup Kitchen Cafe,Philadelphia,PA,19125,39.9798199,-75.129822,4,314,"Food, Sandwiches, American (New), Cafes, Soup, Restaurants",2,TRUE,FALSE,TRUE,TRUE,FALSE,u'full_bar'
pqN11loWgNHqSWxESd4Uwg,Kostas Bar Restaurant,Philadelphia,PA,19123,39.9689515,-75.134916,4,112,"Restaurants, Bars, Greek, Nightlife",2,TRUE,TRUE,TRUE,TRUE,TRUE,'full_bar'
S0dQ8Vks0IR-PZPLoBHKRA,McCormick & Schmick's Seafood & Steaks,Philadelphia,PA,19107,39.951353,-75.1634754,2.5,387,"Seafood, Restaurants, Southern, Steakhouses, American (Traditional)",2,TRUE,TRUE,FALSE,TRUE,TRUE,'full_bar'
434A83c2ig6QxsZjrjclpQ,Las Margaritas,Philadelphia,PA,19152,40.0726066,-75.0341246,3.5,511,"Restaurants, Mexican, Nightlife, Bars",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'full_bar'
Og32VlJ-InIa6y_O9cgR8Q,Tuscany Cafe,Philadelphia,PA,19102,39.9484263,-75.1652545,4.5,54,"Cafes, Restaurants, Breakfast & Brunch",1,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
mUhiQEWtLepWRSIGXK1sHw,New Acropolis Restaurant,Philadelphia,PA,19125,39.9701228,-75.1344535,3.5,11,"Restaurants, Diners",1,TRUE,FALSE,FALSE,FALSE,TRUE,u'none'
cVZdkfVcux5xGFXUOrEmzQ,Szechuan King,Philadelphia,PA,19115,40.0811093,-75.0382522,2.5,21,"Chinese, Restaurants, Szechuan",1,TRUE,TRUE,FALSE,TRUE,FALSE,'none'
WDm-Z705Wp93k-46PN_g9Q,Talia's Grille,Philadelphia,PA,19123,39.9688472,-75.1369912,4.5,233,"Food, Mediterranean, Sandwiches, Bagels, Restaurants",1,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
OaddVySRpJcU9LNa8bkGMw,Fire & Ice,Philadelphia,PA,19106,39.949743,-75.146377,3,53,"American (New), Nightlife, Restaurants, Bars, Asian Fusion, Lounges",2,FALSE,FALSE,FALSE,TRUE,TRUE,u'full_bar'
lS42krxXMm-HIk7dntRsKQ,Pattaya,Philadelphia,PA,19104,39.9529055,-75.204785,3.5,327,"Asian Fusion, Thai, Soup, Restaurants, French, Salad",2,TRUE,TRUE,FALSE,TRUE,FALSE,'full_bar'
FiEZbnwXKRfyUi43mEIHRg,Boston Market,Philadelphia,PA,19131,40.0025179655,-75.2226631419,2,22,"Restaurants, Event Planning & Services, American (Traditional), Comfort Food, Chicken Shop, Sandwiches, Caterers",2,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
ZNWox30LIv7hV5k5YP8tCQ,Bar-Ly Chinatown,Philadelphia,PA,19107,39.9540709,-75.1576818,4,380,"Gastropubs, Food, American (New), Restaurants, Nightlife, Tapas Bars, Beer, Wine & Spirits, Bars, Sports Bars",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
SAi55UwRNKZbVJAXh0PFIA,Fat Joe's,Philadelphia,PA,19148,39.9229103312,-75.1596473157,3.5,50,"American (New), Breakfast & Brunch, American (Traditional), Restaurants",1,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
swcfmflnWlhnbvPOHvPq_A,Chabaa Thai Bistro,Philadelphia,PA,19127,40.025630123,-75.2234600857,4,338,"Restaurants, Thai, Noodles",2,TRUE,TRUE,TRUE,TRUE,FALSE,'none'
01mP5a06zQpaYOakfaVBOQ,Philly's Platinum Grille,Philadelphia,PA,19118,40.0727911933,-75.1949470435,2.5,61,"Restaurants, Soul Food, American (New), Nightlife, Bars",2,TRUE,FALSE,FALSE,TRUE,TRUE,u'full_bar'
ep_CRM3EQALDlEWURWc4rg,Kaplan's New Model Bakery,Philadelphia,PA,19123,39.9649893,-75.1422257,4,52,"Bagels, Desserts, Breakfast & Brunch, Bakeries, Restaurants, Food, Juice Bars & Smoothies",1,TRUE,TRUE,FALSE,TRUE,FALSE,'none'
4P6u1-EXiwVdGSZbYHD7GQ,The HeadHouse Cafe,Philadelphia,PA,19147,39.9419336,-75.1447558,2.5,35,"Sushi Bars, Restaurants, Bars, Gastropubs, Nightlife, Pubs",2,TRUE,FALSE,FALSE,TRUE,TRUE,u'full_bar'
7pAgxBMUjrVPH7xh3fn-gw,Oh Brother Philly,Philadelphia,PA,19106,39.9496989,-75.1441608,4.5,511,"Food, Restaurants, Cheesesteaks, Sandwiches, Desserts, Burgers",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'none'
Ro7opPbuSZdL1igdatdTMw,Crow and the Pitcher,Philadelphia,PA,19103,39.9482333,-75.1726396,3.5,162,"Nightlife, Bars, Beer, Wine & Spirits, Wine Bars, French, Food, Gastropubs, Restaurants, Cocktail Bars, American (New)",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
pORvWLJb_ioqIrNo-yacfw,Pancho's Cafe,Philadelphia,PA,19123,39.9690665,-75.1381918,4.5,89,"Food, Restaurants, Breakfast & Brunch, Mexican, Desserts",1,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
GrRrxHK9dWgibvUpcotxtw,Joe's Pizza,Philadelphia,PA,19102,39.9503868,-75.1675629,3.5,183,"Pizza, Restaurants",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
-63ytt5vkWof-M9NDGTkng,Crown Fried Chicken,Philadelphia,PA,19123,39.9619616,-75.1558838,2.5,15,"Restaurants, American (Traditional), Chicken Wings",1,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
gajhaXGudlDgCz_-ik1g_w,El Greco Pizza,Philadelphia,PA,19140,40.0174647,-75.140503,2.5,15,"Restaurants, Food, Pizza, Food Delivery Services",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
sAEf2gPg15otqUS198Ilrw,Union Jacks Pub Manayunk,Philadelphia,PA,19127,40.0325679,-75.2324257,4,64,"Restaurants, Bars, Pubs, Nightlife",2,TRUE,FALSE,FALSE,FALSE,TRUE,'full_bar'
AAvoBxeUwDnD5ThE9Cz6Fg,L'anima,Philadelphia,PA,19146,39.9394700802,-75.1711999252,4,128,"Italian, Seafood, Mediterranean, Restaurants",2,TRUE,TRUE,TRUE,TRUE,FALSE,u'none'
5xPeWp-SR7RfRju2NWr8EA,Tortas Frontera,Philadelphia,PA,19104,39.952099,-75.195154,3,50,"Mexican, Restaurants",2,TRUE,FALSE,TRUE,TRUE,FALSE,u'none'
zU5PPd9j4bYC_MepNSEDcA,Dim Sum House,Philadelphia,PA,19104,39.9557715,-75.2016544,4,451,"Restaurants, Chinese, Nightlife, Dim Sum, Event Planning & Services, Bars, Cantonese, Venues & Event Spaces",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'full_bar'
9qXd3Frdpw2NFesclk7nPg,The Farmers' Cabinet,Philadelphia,PA,19107,39.948732,-75.1591786,3.5,444,"American (New), Gastropubs, Bars, Nightlife, Food, Restaurants",3,TRUE,FALSE,FALSE,TRUE,FALSE,u'full_bar'
AzWwhJD-w91OJxpqUBnssA,The Thirsty Soul,Philadelphia,PA,19145,39.9250862,-75.1727628,3.5,54,"Nightlife, Restaurants, Cocktail Bars, Bars, Breakfast & Brunch, Southern",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
m-mAb_m76Esgu3rlSkGMuQ,Waffles & Wedges,Philadelphia,PA,19102,39.9459585,-75.1672081,4,126,"Comfort Food, Breakfast & Brunch, Food, Desserts, Restaurants, American (New), American (Traditional), Gluten-Free",1,TRUE,TRUE,TRUE,TRUE,FALSE,u'none'
h7TO_IsmLCYmKKDVOOIeFw,Fat Salmon,Philadelphia,PA,19106,39.9481318,-75.153395,4.5,1089,"Restaurants, Sushi Bars, Japanese",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'full_bar'
6CAP_o0s_Wfd8vQNWGf4OQ,Ochatto Hot Pot,Philadelphia,PA,19104,39.9553287797,-75.1975267298,3.5,70,"Restaurants, Hot Pot, Chinese",2,TRUE,TRUE,FALSE,TRUE,FALSE,'beer_and_wine'
Gy6tBn6lrf4AN2Gr1I8Oyg,2637brew,Philadelphia,PA,19130,39.974356,-75.18016842,4,121,"Nightlife, Cocktail Bars, Restaurants, American (Traditional), Bars, Breakfast & Brunch",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
aqBzwh8mDOSFastIow_PUQ,Shaban Kabab & Curry,Philadelphia,PA,19104,39.9563712,-75.2061225,3,43,"Pizza, Restaurants, Indian, Pakistani",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
YtMgMdZfjlK6ogDIGiOJSw,First Wok,Philadelphia,PA,19144,40.0332838,-75.1775528,3,12,"Chinese, Restaurants",1,TRUE,TRUE,FALSE,FALSE,TRUE,u'none'
e1nfM_rumu9l6dLCclprAw,Cafe De Laos,Philadelphia,PA,19147,39.9366468,-75.161583,3.5,54,"Food, Ethnic Food, Restaurants, Specialty Food, Thai",2,TRUE,FALSE,FALSE,TRUE,FALSE,u'none'
2vWlAJYCF11QmvRWBOQXDg,Italian Express,Philadelphia,PA,19130,39.9744283,-75.1802791,3.5,47,"Pizza, Sandwiches, Italian, Restaurants",1,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
oHOb3HK-caYzXq3JOA9NKQ,Moonstruck Restaurant,Philadelphia,PA,19111,40.0762801367,-75.0849151957,4,72,"Pizza, Italian, Restaurants",3,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
BO4L5vmX7pwwiQiIz7QbsQ,sweetgreen,Philadelphia,PA,19103,39.9530218,-75.1675084,4,35,"Vegetarian, Salad, Restaurants, Soup",2,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
1qw5dIsQPNGLOwnuP7Wj1g,South Bowl,Philadelphia,PA,19148,39.9142928,-75.1471501,3.5,249,"American (Traditional), Bars, Nightlife, Restaurants, American (New), Sports Bars, Active Life, Bowling, Pizza",2,TRUE,FALSE,TRUE,TRUE,TRUE,u'full_bar'
EiVt-BHRX_VAFnwu_i2BbQ,Il Cantuccio,Philadelphia,PA,19123,39.962428,-75.1429472,3.5,84,"Italian, Restaurants, Food",2,TRUE,FALSE,TRUE,TRUE,FALSE,'none'
Js3nE43tlBkXvFkD3QOk-A,Reserve,Philadelphia,PA,19106,39.948553,-75.143952,3,39,"Restaurants, Lounges, American (New), Nightlife, Bars, Seafood, Food, Steakhouses",3,TRUE,FALSE,FALSE,TRUE,TRUE,u'full_bar'
H7ViV-eL_t9XgOA8SeJYYw,The Blind Pig,Philadelphia,PA,19123,39.9622090959,-75.1412451012,4,216,"Pubs, American (New), American (Traditional), Food, Restaurants, Nightlife, Beer, Wine & Spirits, Bars",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
65zqLOL1m658J8-9VLZx9w,Lake Blue Gourmet Market,Philadelphia,PA,19106,39.9504832,-75.1457892,3.5,14,"Restaurants, Convenience Stores, Sandwiches, Food, Specialty Food, Grocery",1,TRUE,FALSE,FALSE,TRUE,FALSE,'none'
rZre3HdC3fDO93pkvjpw8g,Uptown BBQ and Grill,Philadelphia,PA,19150,40.0735583,-75.1585165,2.5,24,"Barbeque, Restaurants",2,TRUE,FALSE,FALSE,TRUE,TRUE,'none'
gLpp7kjR9Zg6ypG2lRjAYg,McCrossen's Tavern,Philadelphia,PA,19130,39.9630919,-75.1709203,4,293,"Nightlife, Restaurants, Gastropubs, Bars, Pubs, American (Traditional)",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
PVVFos1LDfD7iETY0w4vaA,Su Xing House,Philadelphia,PA,19102,39.950215,-75.166346,4,417,"Kosher, Chinese, Restaurants, Vegetarian, Vegan",2,TRUE,TRUE,FALSE,TRUE,FALSE,'none'
6WVx6tc0LTBV3Ajze9j9VA,Bonchon University City,Philadelphia,PA,19104,39.955017,-75.1999,3,95,"Asian Fusion, Korean, Restaurants, Chicken Wings",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'full_bar'
xufzUDqIr3-rc68Sv1zR1g,Tapestry,Philadelphia,PA,19147,39.9409044,-75.1511107,4,74,"Nightlife, Bars, Gastropubs, Restaurants, Pubs",2,TRUE,FALSE,TRUE,TRUE,TRUE,u'full_bar'
8-1vYscR7TNGF7LcJeNZBQ,Tony Roni's Pizza Roxborough,Philadelphia,PA,19128,40.0454066,-75.2327285,3.5,91,"Pizza, Food, Italian, Restaurants, Event Planning & Services, Caterers, Cheesesteaks",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
tsqyVhSaI72JTNpy4u7QGg,Champagne Cafe,Philadelphia,PA,19144,40.036477,-75.1744883,2.5,23,"American (Traditional), Cafes, Restaurants",1,TRUE,TRUE,FALSE,TRUE,TRUE,'full_bar'
JASlc6gfA2AJ-VaLXgPgUw,El Coqui Panaderia,Philadelphia,PA,19134,40.0026550293,-75.1114578247,4,46,"Delis, Bakeries, Caterers, Event Planning & Services, Restaurants, Spanish, Food, Puerto Rican, Caribbean",2,TRUE,TRUE,FALSE,TRUE,FALSE,'none'
5QtYMPUpaHz1H070KBjufg,Paratha Roll,Philadelphia,PA,19104,39.9594117,-75.1949034,3,15,"Fast Food, Specialty Food, Indian, Food, Ethnic Food, Restaurants",1,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
OqyaD0hEytrcfC_F-ugqMw,Noir Restaurant & Bar,Philadelphia,PA,19148,39.9263049,-75.167423,4,154,"Restaurants, American (Traditional), Salad, Pubs, Nightlife, Bars, Italian",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
wtBnhvQdCsiqwUFW84qfdw,Maya J,Philadelphia,PA,19127,40.0259316,-75.224273,4.5,53,"Tapas/Small Plates, Bars, Nightlife, Restaurants, Cocktail Bars, American (Traditional)",2,TRUE,FALSE,TRUE,TRUE,FALSE,'full_bar'
HMFdn_aA3ASTKWqme7aMpQ,Original 13 Ciderworks,Philadelphia,PA,19122,39.9745975872,-75.1402150467,4.5,65,"American (Traditional), Food, Restaurants, Bars, Pubs, American (New), Gluten-Free, Nightlife, Cideries",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
2hCIzMXhSbgObLS4al82rg,Applebee's Grill + Bar,Philadelphia,PA,19125,39.976856,-75.118897,2.5,61,"Nightlife, Restaurants, Steakhouses, Bars, Sports Bars, American (Traditional), Burgers",2,TRUE,TRUE,FALSE,TRUE,TRUE,'full_bar'
Qbb6nFPzPgvyCDvCd7OHqA,McDonald's,Philadelphia,PA,19122,39.985224,-75.156029,1,27,"Fast Food, Coffee & Tea, Burgers, Restaurants, Food",1,TRUE,TRUE,FALSE,TRUE,TRUE,'none'
cKtFjzhAfd3DT_7G-kNK1g,Saladworks,Philadelphia,PA,19130,39.9623509,-75.1637363,2,19,"Soup, American (Traditional), Salad, Food, Restaurants, Sandwiches, Do-It-Yourself Food, Vegetarian, Fast Food",1,TRUE,FALSE,FALSE,TRUE,FALSE,u'none'
r_oscENLKdrF2KNyWP4oow,Di Bruno Bros.,Philadelphia,PA,19107,39.9491548072,-75.1555580299,4,105,"Specialty Food, American (New), Food, Beer Bar, Cheese Shops, Bars, Nightlife, Restaurants, Coffee & Tea, Meat Shops",2,TRUE,TRUE,TRUE,TRUE,FALSE,'beer_and_wine'
yhGRai3h-Qt_co9-zwc2Sw,Lee's Hoagie House,Philadelphia,PA,19104,39.9539941,-75.2042887,3.5,49,"Restaurants, Sandwiches",1,TRUE,TRUE,TRUE,TRUE,TRUE,'none'
F6KGWi35Y79rC-x3LiISiA,DELIcious Bites,Philadelphia,PA,19146,39.9441568266,-75.1689964242,3.5,37,"Food, Sandwiches, Restaurants, Convenience Stores, Delis",1,TRUE,FALSE,TRUE,TRUE,FALSE,u'none'
kK6rYQcyxW_FnuVh8oTT0g,McDonald's,Philadelphia,PA,19137,39.9946018986,-75.0936814351,1,30,"Fast Food, Restaurants, Burgers, Coffee & Tea, Food",1,TRUE,TRUE,TRUE,TRUE,TRUE,'none'
WQ1m-h4N3UoSwKFHa5zAwg,Nineteen 26,Philadelphia,PA,19107,39.9530355,-75.1620625,3,16,"American (New), Restaurants",2,FALSE,FALSE,FALSE,TRUE,TRUE,u'full_bar'
lYloPAiaWJwWgno4SdxD0Q,Dolce Carini,Philadelphia,PA,19103,39.9521232,-75.1729836,4,132,"Food, Restaurants, Food Delivery Services, Italian, Pizza",1,TRUE,TRUE,TRUE,TRUE,TRUE,u'none'
FV130V7ArLHiNRtkCPbEMw,Denise's Soul Food Restaurant,Philadelphia,PA,19104,39.9531112,-75.1846798,4,11,"Food Stands, Food, Restaurants, Soul Food, Caribbean, Food Trucks",1,TRUE,FALSE,FALSE,FALSE,FALSE,'none'
i-qUPXA8sapTzCCF7YXpog,Domino's Pizza,Philadelphia,PA,19140,40.0178351,-75.1486476,1.5,31,"Restaurants, Pizza, Chicken Wings, Sandwiches",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
RU0UTD_beaENcS5e9EXH-w,IHOP,Philadelphia,PA,19124,40.03036,-75.10488,2,59,"American (Traditional), Burgers, Diners, Breakfast & Brunch, Restaurants, American (New)",2,TRUE,TRUE,FALSE,TRUE,FALSE,'none'
pKs2J9bigGVN1qxnOrDK8A,South Garden,Philadelphia,PA,19147,39.9411247,-75.1465073,3.5,70,"Restaurants, Chinese",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
0yNUjszQ0kOphvZs_kvvqA,Scratch Biscuits,Philadelphia,PA,19107,39.9506623443,-75.1620064822,3,121,"Bakeries, American (Traditional), Fast Food, Breakfast & Brunch, Food, Restaurants, Southern, Sandwiches, Comfort Food",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
e27sItQBZuFbBPz_Ucq76A,Tea Do,Philadelphia,PA,19104,39.954682252,-75.1999465923,4,35,"Coffee & Tea, Juice Bars & Smoothies, Food, Fast Food, Restaurants, Bubble Tea",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
lZX5_8qspEXtMJGFQ0-Mow,Philadelphia Marriott Downtown,Philadelphia,PA,19107,39.952534,-75.160578,3,595,"Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Hotels, Restaurants",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
RbHZJdoy7kIXfGRmM-6sdw,Station Bar & Grill,Philadelphia,PA,19145,39.9258604,-75.1725846,3.5,58,"Bars, Arts & Entertainment, Nightlife, Sports Bars, Restaurants, American (Traditional), Gastropubs, Music Venues",1,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
6glFzEDwOtT3MQRhtHIpTw,Blaze Pizza,Philadelphia,PA,19122,39.979333,-75.1530332,4.5,89,"Pizza, Gluten-Free, Restaurants, Salad, Fast Food",1,TRUE,TRUE,TRUE,TRUE,TRUE,u'none'
hZyq5_bP6AHCPxGWapXS_A,Writer's Block Rehab,Philadelphia,PA,19107,39.9463542742,-75.1635259249,4,182,"Lounges, Bars, Restaurants, Nightlife, Cafes, Cocktail Bars",2,FALSE,FALSE,TRUE,TRUE,TRUE,u'full_bar'
sn7Tig3_rVLYv0FRguh5oQ,Garden's Pizza,Philadelphia,PA,19130,39.9724094819,-75.1676229023,3,27,"Restaurants, Pizza",2,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
kc6GEK0fCptiqKy0l4l7kw,Chi Mac,Philadelphia,PA,19120,40.0357569,-75.130303,4.5,22,"Specialty Food, Pizza, Ethnic Food, Asian Fusion, Korean, Restaurants, Food",2,TRUE,TRUE,FALSE,TRUE,FALSE,'none'
VG90jWMhlapW4gfO63jtHA,Delilah's At The Terminal,Philadelphia,PA,19107,39.9538018,-75.158459,3,105,"Restaurants, Food, Barbeque, Soul Food, Ethnic Food, Specialty Food",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
fivoAD6x6jXJRiEZwhpcEQ,Amis Trattoria,Philadelphia,PA,19147,39.9448680216,-75.1632501141,4,762,"Wine Bars, Tapas/Small Plates, Nightlife, Restaurants, Italian, Cocktail Bars, Pizza, Bars",3,TRUE,TRUE,TRUE,TRUE,FALSE,u'full_bar'
7jYC4dxkoiAULgENY7hbMA,Mondo Dei Dolci,Philadelphia,PA,19116,40.121499965700004,-75.0160301104,4,54,"Food, Bakeries, Restaurants, Coffee & Tea, Cafes, Breakfast & Brunch",1,TRUE,FALSE,TRUE,TRUE,FALSE,'none'
UlckmYD4vBcd2GBI5FXy0w,I Tea,Philadelphia,PA,19130,39.96306,-75.164148,4,163,"Chinese, Ice Cream & Frozen Yogurt, Tea Rooms, Japanese, Food, Restaurants",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
8-0t76fS3LNlLERzJR9aUQ,Lo Spiedo,Philadelphia,PA,19112,39.8966225443,-75.1754220157,3.5,148,"Restaurants, Salad, Barbeque, American (Traditional), American (New), Sandwiches",2,TRUE,TRUE,TRUE,TRUE,TRUE,'full_bar'
EAF4MLS6x7mzq8CDpOcXXA,Wendy's,Philadelphia,PA,19111,40.0623573,-75.084702,1.5,19,"Fast Food, Restaurants, Burgers",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
CVJsqDS_XmI0CGbLC1EclQ,Mr Wish,Philadelphia,PA,19149,40.0417146,-75.064734,4,75,"Juice Bars & Smoothies, Cocktail Bars, Bars, Cafes, Bubble Tea, Restaurants, Nightlife, Food",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
fdfMYT67xUYY2IqCEnIS2A,Chicks Cafe & Wine Bar Inc,Philadelphia,PA,19147,39.941738,-75.154264,4,75,"French, Wine Bars, Italian, Nightlife, American (New), Tapas Bars, Bars, Beer, Wine & Spirits, Food, Restaurants",2,TRUE,FALSE,TRUE,TRUE,FALSE,u'full_bar'
ab5hOCoFF0Jm4UvP6F5QwQ,Mipals Deli,Philadelphia,PA,19145,39.9222656,-75.1737245,4.5,50,"Restaurants, Sandwiches, Delis",1,TRUE,TRUE,FALSE,TRUE,TRUE,u'none'
Bmoc9P_qcjuPvVzwOWIXJg,King of Pizza,Philadelphia,PA,19140,40.0084534,-75.1503539,4.5,28,"Restaurants, Pizza",1,TRUE,FALSE,FALSE,FALSE,TRUE,u'none'
ZynowAYBV6-mBBJb7dWN8w,Hummingbird Diner,Philadelphia,PA,19150,40.0795109,-75.173133000000007,3.5,19,Restaurants,2,TRUE,FALSE,FALSE,TRUE,TRUE,u'none'
9Qe5ib0bCgRITjYn-iA-Bg,Legal Sea Foods,Philadelphia,PA,19153,39.876009,-75.242965,4,326,"Nightlife, Food, Beer, Wine & Spirits, Restaurants, Breakfast & Brunch, Bars, American (New), Seafood, Gluten-Free",2,TRUE,FALSE,FALSE,TRUE,TRUE,u'full_bar'
amqruwbDGCcyu55p2pTjMA,Flying Fish Crafthouse,Philadelphia,PA,19121,39.9775836,-75.1853081,3,129,"Food, Breweries, Restaurants, Bars, Beer Bar, American (Traditional), Nightlife",2,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
vVfP0O7SvcBphLYQ6CFNKg,Tangier Restaurant,Philadelphia,PA,19146,39.9456047,-75.1717901,3.5,95,"American (New), American (Traditional), Nightlife, Bars, Restaurants",2,TRUE,FALSE,TRUE,TRUE,TRUE,'full_bar'
xQE1fuwKCXJEBcJgSSCNbw,Urban Farmer Philadelphia,Philadelphia,PA,19103,39.957207,-75.1699827,4,597,"Steakhouses, Restaurants, American (Traditional)",3,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar'
CQkbjIY5Jb9qJyHbTADMDA,Avenue Scoop,Philadelphia,PA,19147,39.9371964,-75.1548121,4.5,38,"Restaurants, Ice Cream & Frozen Yogurt, Coffee & Tea, Cafes, Food",1,TRUE,FALSE,TRUE,TRUE,TRUE,u'none'
jjC5v7FU-WNKuiqGIustRQ,BBQ Town,Philadelphia,PA,19150,40.0712058,-75.1571146,3,14,"Soul Food, Restaurants, Barbeque, Chicken Wings, Seafood",2,TRUE,TRUE,FALSE,TRUE,FALSE,u'none'
